driver_id,name,city,signup_date,time,rating
1263,Driver_1263,Ottawa,2021/05/08,4:20:00 AM,4.8
1264,Driver_1264,Calgary,2022/11/25,11:58:00 PM,4
1265,Driver_1265,Calgary,2023/12/30,6:18:00 AM,4.6
1266,Driver_1266,Los Angeles,2021/05/02,7:52:00 AM,3.8
1267,Driver_1267,Ottawa,2021/06/24,7:26:00 AM,4.4
1268,Driver_1268,New York,2023/05/01,5:50:00 PM,4
1269,Driver_1269,Calgary,2021/11/11,12:57:00 AM,4.1
1270,Driver_1270,Ottawa,2023/04/14,4:08:00 PM,5
1271,Driver_1271,Chicago,2021/09/13,2:23:00 PM,5
1272,Driver_1272,Los Angeles,2023/03/20,7:44:00 AM,4.8
1273,Driver_1273,Vancouver,2021/06/30,1:44:00 PM,4
1274,Driver_1274,Boston,2023/06/25,9:19:00 PM,4.3
1275,Driver_1275,Vancouver,2021/05/22,6:33:00 AM,5
1276,Driver_1276,Calgary,2022/11/24,12:47:00 AM,4.6
1277,Driver_1277,New York,2022/12/06,9:10:00 AM,5
1278,Driver_1278,Chicago,2023/03/09,7:15:00 AM,4.7
1279,Driver_1279,Montreal,2022/12/11,2:40:00 PM,4.6
1280,Driver_1280,Ottawa,2021/03/31,4:34:00 PM,4.3
1281,Driver_1281,Calgary,2022/12/20,6:42:00 AM,4.6
1282,Driver_1282,San Francisco,2021/02/03,7:39:00 PM,4.4
1283,Driver_1283,Montreal,2022/01/31,6:51:00 AM,4.9
1284,Driver_1284,New York,2021/12/05,11:56:00 AM,5
1285,Driver_1285,Ottawa,2021/04/24,10:44:00 AM,4.1
1286,Driver_1286,New York,2022/10/21,4:35:00 AM,3.8
1287,Driver_1287,Los Angeles,2023/12/25,12:14:00 AM,3.6
1288,Driver_1288,Toronto,2023/04/21,4:02:00 PM,4.8
1289,Driver_1289,New York,2021/04/18,5:13:00 AM,3.9
1290,Driver_1290,Vancouver,2021/02/19,7:09:00 AM,3.4
1291,Driver_1291,San Francisco,2022/09/28,3:39:00 AM,4.7
1292,Driver_1292,Chicago,2021/07/30,9:09:00 AM,5
1293,Driver_1293,Montreal,2022/08/05,4:54:00 PM,4.5
1294,Driver_1294,Montreal,2022/11/28,6:40:00 PM,4.9
1295,Driver_1295,Montreal,2022/08/07,1:04:00 PM,4.5
1296,Driver_1296,Toronto,2023/11/27,2:01:00 PM,4.5
1297,Driver_1297,Calgary,2021/07/26,2:13:00 PM,5
1298,Driver_1298,Los Angeles,2021/07/04,6:57:00 AM,4.4
1299,Driver_1299,Chicago,2023/04/15,2:26:00 PM,4.6
1300,Driver_1300,Montreal,2023/04/02,12:40:00 PM,4.7
1301,Driver_1301,Chicago,2021/12/12,10:29:00 PM,4.2
1302,Driver_1302,New York,2021/02/05,7:38:00 AM,5
1303,Driver_1303,San Francisco,2022/12/21,6:02:00 AM,4.4
1304,Driver_1304,Calgary,2022/10/21,8:38:00 PM,4.1
1305,Driver_1305,Calgary,2022/08/13,4:27:00 AM,4.8
1306,Driver_1306,Boston,2022/01/20,11:55:00 AM,4.1
1307,Driver_1307,Vancouver,2022/06/22,5:46:00 PM,4.5
1308,Driver_1308,Chicago,2022/03/05,4:58:00 AM,4.5
1309,Driver_1309,Boston,2021/06/25,7:09:00 AM,5
1310,Driver_1310,New York,2023/10/23,1:57:00 PM,4.7
1311,Driver_1311,Montreal,2023/08/14,5:59:00 AM,4.5
1312,Driver_1312,New York,2022/01/09,8:41:00 PM,4.9
1313,Driver_1313,Boston,2021/04/15,12:47:00 PM,5
1314,Driver_1314,Toronto,2023/07/12,3:50:00 PM,4.8
1315,Driver_1315,New York,2022/11/25,12:31:00 PM,4.5
1316,Driver_1316,Ottawa,2023/11/10,10:51:00 PM,3.8
1317,Driver_1317,New York,2022/01/16,4:21:00 AM,4
1318,Driver_1318,New York,2022/09/17,9:32:00 PM,4.3
1319,Driver_1319,Vancouver,2021/12/31,12:48:00 AM,4.2
1320,Driver_1320,Calgary,2021/12/04,12:22:00 PM,4.4
1321,Driver_1321,New York,2021/08/06,4:37:00 PM,4.5
1322,Driver_1322,Calgary,2022/03/26,8:31:00 AM,4.8
1323,Driver_1323,Boston,2023/06/14,10:57:00 PM,4.5
1324,Driver_1324,Los Angeles,2023/06/17,1:49:00 AM,4.7
1325,Driver_1325,Ottawa,2023/11/11,5:48:00 PM,4.5
1326,Driver_1326,Los Angeles,2022/01/04,12:25:00 AM,3.5
1327,Driver_1327,San Francisco,2021/08/11,1:08:00 PM,4
1328,Driver_1328,Calgary,2021/12/10,9:04:00 AM,4.4
1329,Driver_1329,Montreal,2022/04/12,7:29:00 PM,3.9
1330,Driver_1330,San Francisco,2021/04/05,4:39:00 PM,4.8
1331,Driver_1331,Calgary,2023/07/09,2:56:00 AM,5
1332,Driver_1332,Chicago,2023/08/31,10:42:00 AM,5
1333,Driver_1333,Montreal,2023/05/14,11:36:00 AM,4.4
1334,Driver_1334,Vancouver,2021/03/14,7:57:00 PM,5
1335,Driver_1335,Los Angeles,2023/09/27,8:33:00 AM,4.6
1336,Driver_1336,Montreal,2023/03/26,5:24:00 PM,4.3
1337,Driver_1337,Los Angeles,2023/12/18,4:15:00 PM,4.2
1338,Driver_1338,Montreal,2022/09/27,5:00:00 AM,4.3
1339,Driver_1339,Chicago,2022/04/11,8:39:00 PM,4.3
1340,Driver_1340,Montreal,2021/10/13,3:30:00 PM,4.6
1341,Driver_1341,Calgary,2023/01/06,2:03:00 PM,4.6
1342,Driver_1342,Boston,2021/12/17,1:27:00 AM,4.5
1343,Driver_1343,San Francisco,2021/08/13,5:49:00 AM,4.7
1344,Driver_1344,Vancouver,2021/03/31,12:22:00 PM,5
1345,Driver_1345,Calgary,2022/10/04,1:43:00 AM,5
1346,Driver_1346,Montreal,2023/05/16,5:09:00 PM,3.8
1347,Driver_1347,Calgary,2021/07/28,7:20:00 AM,3.2
1348,Driver_1348,Montreal,2022/01/13,6:25:00 AM,5
1349,Driver_1349,San Francisco,2021/11/12,8:56:00 PM,3.8
1350,Driver_1350,Los Angeles,2023/10/02,2:56:00 PM,4.4
1351,Driver_1351,Toronto,2022/11/30,5:16:00 PM,3.9
1352,Driver_1352,Los Angeles,2021/05/24,3:18:00 PM,3.6
1353,Driver_1353,Calgary,2021/10/23,9:40:00 PM,4.8
1354,Driver_1354,New York,2022/02/22,12:58:00 AM,4.9
1355,Driver_1355,Montreal,2023/11/13,12:18:00 PM,4.2
1356,Driver_1356,Ottawa,2023/07/26,2:33:00 PM,3.2
1357,Driver_1357,New York,2021/04/24,1:35:00 AM,4.2
1358,Driver_1358,Boston,2023/07/02,6:42:00 PM,4.7
1359,Driver_1359,Calgary,2021/12/04,2:57:00 AM,3.8
1360,Driver_1360,Vancouver,2021/11/21,11:56:00 AM,4.6
1361,Driver_1361,Los Angeles,2022/04/16,11:40:00 PM,4.5
1362,Driver_1362,New York,2021/11/26,12:45:00 AM,4.8
1363,Driver_1363,Boston,2021/07/02,5:51:00 AM,4.6
1364,Driver_1364,Vancouver,2022/01/12,8:31:00 PM,4
1365,Driver_1365,Ottawa,2023/12/30,6:23:00 AM,5
1366,Driver_1366,Boston,2022/09/09,3:30:00 AM,4.4
1367,Driver_1367,Boston,2023/05/08,3:00:00 PM,4.5
1368,Driver_1368,Los Angeles,2022/03/16,5:12:00 PM,4
1369,Driver_1369,Montreal,2022/12/26,7:04:00 AM,4.3
1370,Driver_1370,Calgary,2023/10/05,6:05:00 PM,4.1
1371,Driver_1371,Los Angeles,2022/04/25,2:48:00 AM,4.4
1372,Driver_1372,San Francisco,2022/07/13,4:31:00 PM,5
1373,Driver_1373,Calgary,2023/02/12,11:50:00 AM,3.8
1374,Driver_1374,Vancouver,2021/06/03,4:22:00 AM,3.7
1375,Driver_1375,Vancouver,2022/05/13,11:09:00 AM,5
1376,Driver_1376,Boston,2022/07/30,8:52:00 PM,4.4
1377,Driver_1377,Los Angeles,2022/10/06,12:26:00 AM,4.2
1378,Driver_1378,New York,2023/05/24,8:26:00 PM,5
1379,Driver_1379,Boston,2021/08/15,4:23:00 PM,4.2
1380,Driver_1380,New York,2022/02/10,2:21:00 AM,5
1381,Driver_1381,Calgary,2023/06/27,6:17:00 AM,4.8
1382,Driver_1382,Ottawa,2022/10/11,4:26:00 PM,4.3
1383,Driver_1383,San Francisco,2021/08/25,6:18:00 PM,5
1384,Driver_1384,Boston,2022/05/28,10:16:00 AM,4.2
1385,Driver_1385,Boston,2022/08/14,1:27:00 AM,4.9
1386,Driver_1386,Ottawa,2022/01/17,5:28:00 PM,4.6
1387,Driver_1387,Vancouver,2023/05/06,9:26:00 AM,5
1388,Driver_1388,Los Angeles,2022/02/04,5:50:00 PM,5
1389,Driver_1389,Vancouver,2023/09/24,8:06:00 PM,4.5
1390,Driver_1390,Vancouver,2022/12/17,8:57:00 PM,4.1
1391,Driver_1391,Chicago,2022/07/02,2:04:00 AM,4.7
1392,Driver_1392,Chicago,2021/08/06,10:01:00 AM,4.2
1393,Driver_1393,Calgary,2023/01/29,1:45:00 PM,5
1394,Driver_1394,Chicago,2023/04/23,4:19:00 AM,4.6
1395,Driver_1395,New York,2023/03/25,10:03:00 PM,4.3
1396,Driver_1396,New York,2021/04/26,11:14:00 AM,4.6
1397,Driver_1397,New York,2021/01/10,10:00:00 PM,3.8
1398,Driver_1398,Montreal,2021/08/02,2:03:00 PM,4
1399,Driver_1399,Boston,2021/04/16,2:01:00 PM,5
1400,Driver_1400,Chicago,2021/01/15,4:49:00 AM,4.2
1401,Driver_1401,Boston,2023/02/25,3:05:00 PM,4
1402,Driver_1402,Vancouver,2022/08/03,5:55:00 PM,4.8
1403,Driver_1403,New York,2023/08/18,6:34:00 PM,5
1404,Driver_1404,Ottawa,2023/01/21,3:09:00 PM,4.9
1405,Driver_1405,Vancouver,2021/01/25,10:31:00 AM,5
1406,Driver_1406,New York,2023/04/07,6:19:00 PM,4.1
1407,Driver_1407,Calgary,2022/10/01,11:48:00 PM,3.8
1408,Driver_1408,New York,2021/01/26,11:35:00 PM,5
1409,Driver_1409,Calgary,2022/03/03,7:04:00 PM,4.3
1410,Driver_1410,Calgary,2022/03/22,8:31:00 AM,4.4
1411,Driver_1411,New York,2023/02/20,3:58:00 AM,5
1412,Driver_1412,Montreal,2021/10/06,11:33:00 AM,4.8
1413,Driver_1413,Toronto,2021/05/30,2:50:00 PM,4.7
1414,Driver_1414,Calgary,2021/08/20,7:18:00 AM,5
1415,Driver_1415,Boston,2021/10/26,3:44:00 AM,4.2
1416,Driver_1416,Ottawa,2023/03/29,7:42:00 PM,5
1417,Driver_1417,San Francisco,2022/07/05,2:31:00 PM,4.5
1418,Driver_1418,San Francisco,2022/09/09,1:22:00 PM,4.6
1419,Driver_1419,Toronto,2022/08/03,12:22:00 PM,5
1420,Driver_1420,Montreal,2022/12/15,12:40:00 AM,4.8
1421,Driver_1421,Ottawa,2022/01/13,7:26:00 PM,4.8
1422,Driver_1422,Boston,2022/04/11,11:51:00 PM,5
1423,Driver_1423,Toronto,2023/10/13,1:02:00 PM,4.3
1424,Driver_1424,New York,2021/05/26,5:57:00 AM,4.1
1425,Driver_1425,Montreal,2022/08/13,3:59:00 AM,4
1426,Driver_1426,Montreal,2023/05/09,2:12:00 PM,3.5
1427,Driver_1427,Vancouver,2021/03/29,4:06:00 AM,5
1428,Driver_1428,New York,2023/12/28,7:57:00 PM,3.9
1429,Driver_1429,Chicago,2021/05/09,10:45:00 AM,4.4
1430,Driver_1430,Vancouver,2022/11/06,1:19:00 AM,4.4
1431,Driver_1431,Los Angeles,2023/05/30,12:39:00 AM,4.7
1432,Driver_1432,Toronto,2023/04/01,11:12:00 AM,4.9
1433,Driver_1433,New York,2021/12/23,10:18:00 PM,4.9
1434,Driver_1434,Boston,2023/12/12,10:21:00 AM,4.2
1435,Driver_1435,Ottawa,2023/01/09,3:56:00 PM,4.4
1436,Driver_1436,San Francisco,2021/03/14,7:57:00 AM,4.6
1437,Driver_1437,Toronto,2023/11/30,5:21:00 AM,4.4
1438,Driver_1438,San Francisco,2023/04/24,1:39:00 PM,5
1439,Driver_1439,Ottawa,2023/10/20,8:05:00 AM,4.7
1440,Driver_1440,New York,2021/10/06,2:49:00 PM,4.9
1441,Driver_1441,Los Angeles,2021/01/25,7:46:00 AM,4.8
1442,Driver_1442,Boston,2023/07/01,10:17:00 PM,5
1443,Driver_1443,Chicago,2022/09/11,5:33:00 PM,4.6
1444,Driver_1444,Toronto,2022/04/10,9:51:00 PM,3.9
1445,Driver_1445,Chicago,2023/05/27,1:53:00 AM,4.7
1446,Driver_1446,Boston,2023/05/31,7:57:00 AM,4.2
1447,Driver_1447,Montreal,2023/11/18,5:41:00 PM,4.2
1448,Driver_1448,Calgary,2022/05/31,7:47:00 AM,4.8
1449,Driver_1449,Montreal,2021/08/06,9:44:00 AM,5
1450,Driver_1450,Toronto,2023/02/17,10:54:00 PM,4.5
1451,Driver_1451,Los Angeles,2021/03/25,9:56:00 AM,4.7
1452,Driver_1452,Toronto,2022/11/10,11:49:00 PM,5
1453,Driver_1453,Boston,2021/04/29,2:09:00 AM,4.6
1454,Driver_1454,Los Angeles,2023/07/30,2:19:00 AM,5
1455,Driver_1455,Ottawa,2023/07/15,5:54:00 AM,4.8
1456,Driver_1456,Montreal,2022/05/23,12:12:00 AM,3.6
1457,Driver_1457,New York,2023/09/13,1:49:00 AM,4.9
1458,Driver_1458,San Francisco,2022/12/01,9:43:00 PM,4.7
1459,Driver_1459,Vancouver,2021/12/21,9:36:00 AM,5
1460,Driver_1460,Los Angeles,2023/05/10,2:44:00 AM,4.8
1461,Driver_1461,Montreal,2022/11/02,8:27:00 PM,4.4
1462,Driver_1462,Chicago,2023/11/22,8:51:00 PM,3.9
1463,Driver_1463,Ottawa,2023/10/24,7:38:00 AM,4.4
1464,Driver_1464,Montreal,2021/05/14,2:54:00 AM,4.1
1465,Driver_1465,Ottawa,2022/04/04,8:32:00 PM,4.2
1466,Driver_1466,Boston,2021/04/25,4:31:00 AM,4.8
1467,Driver_1467,Toronto,2022/02/21,6:43:00 AM,5
1468,Driver_1468,Chicago,2022/08/14,7:25:00 AM,4.7
1469,Driver_1469,Chicago,2022/08/29,6:09:00 AM,3.9
1470,Driver_1470,Los Angeles,2022/07/15,7:52:00 AM,4.7
1471,Driver_1471,Toronto,2021/05/23,4:07:00 AM,5
1472,Driver_1472,New York,2022/04/24,9:02:00 PM,4.2
1473,Driver_1473,Vancouver,2022/07/14,2:41:00 AM,4.4
1474,Driver_1474,San Francisco,2021/06/08,7:27:00 PM,4.5
1475,Driver_1475,Chicago,2021/05/16,2:40:00 PM,4.1
1476,Driver_1476,Chicago,2022/11/01,12:04:00 PM,4.8
1477,Driver_1477,Vancouver,2023/05/16,5:54:00 AM,4.4
1478,Driver_1478,Calgary,2023/03/08,1:10:00 AM,4.7
1479,Driver_1479,Montreal,2021/06/10,11:02:00 AM,4.1
1480,Driver_1480,New York,2021/05/20,5:13:00 AM,4.3
1481,Driver_1481,Los Angeles,2023/05/11,10:48:00 PM,4.9
1482,Driver_1482,Toronto,2023/07/17,6:57:00 AM,4.3
1483,Driver_1483,Ottawa,2022/05/19,11:38:00 PM,5
1484,Driver_1484,Montreal,2021/01/20,4:05:00 AM,4.3
1485,Driver_1485,San Francisco,2022/10/05,7:57:00 PM,4.6
1486,Driver_1486,Montreal,2021/05/12,1:49:00 PM,5
1487,Driver_1487,Calgary,2022/01/13,2:05:00 AM,3.8
1488,Driver_1488,Ottawa,2023/03/21,12:11:00 PM,3.6
1489,Driver_1489,Chicago,2023/12/01,2:25:00 PM,3.7
1490,Driver_1490,Montreal,2021/09/21,7:28:00 AM,5
1491,Driver_1491,Chicago,2022/02/22,6:01:00 PM,4.2
1492,Driver_1492,San Francisco,2022/02/21,10:55:00 PM,5
1493,Driver_1493,Vancouver,2021/08/15,4:50:00 PM,4.2
1494,Driver_1494,Toronto,2021/09/17,5:56:00 PM,4.6
1495,Driver_1495,Montreal,2022/03/05,4:36:00 PM,5
1496,Driver_1496,Montreal,2022/04/11,3:34:00 PM,5
1497,Driver_1497,Vancouver,2021/04/30,11:50:00 AM,5
1498,Driver_1498,Los Angeles,2022/01/27,12:02:00 AM,5
1499,Driver_1499,Boston,2023/08/29,10:56:00 PM,5
1500,Driver_1500,Vancouver,2023/07/12,10:42:00 AM,4.8
1501,Driver_1501,Ottawa,2021/10/31,6:33:00 PM,4.9
1502,Driver_1502,Vancouver,2021/06/16,4:13:00 AM,4.2
1503,Driver_1503,Chicago,2022/04/19,6:28:00 AM,4.1
1504,Driver_1504,New York,2022/09/07,4:27:00 PM,4.5
1505,Driver_1505,Los Angeles,2023/08/22,10:26:00 AM,4.4
1506,Driver_1506,Montreal,2022/05/27,10:12:00 PM,4.3
1507,Driver_1507,Vancouver,2022/06/04,11:52:00 PM,4.8
1508,Driver_1508,Montreal,2023/10/09,8:24:00 AM,5
1509,Driver_1509,Ottawa,2021/07/31,11:05:00 AM,4.5
1510,Driver_1510,San Francisco,2022/05/14,3:15:00 AM,5
1511,Driver_1511,Ottawa,2023/12/17,2:22:00 AM,3.9
1512,Driver_1512,Boston,2023/01/15,2:46:00 AM,4.4
1513,Driver_1513,Los Angeles,2021/10/03,10:47:00 PM,4.1
1514,Driver_1514,Montreal,2022/05/11,6:18:00 PM,3.6
1515,Driver_1515,San Francisco,2023/12/16,1:54:00 PM,4.5
1516,Driver_1516,Vancouver,2023/06/14,2:20:00 PM,4.4
1517,Driver_1517,Boston,2022/05/22,5:55:00 AM,5
1518,Driver_1518,Montreal,2022/03/12,10:20:00 AM,4.8
1519,Driver_1519,Montreal,2022/07/22,12:45:00 AM,4
1520,Driver_1520,Toronto,2023/05/26,9:52:00 PM,5
1521,Driver_1521,Boston,2023/07/09,11:49:00 PM,5
1522,Driver_1522,Calgary,2021/10/07,12:10:00 PM,4.8
1523,Driver_1523,Calgary,2021/02/11,7:30:00 PM,4.4
1524,Driver_1524,Vancouver,2021/11/22,4:15:00 PM,4
1525,Driver_1525,Vancouver,2022/03/29,1:36:00 PM,4.3
1526,Driver_1526,Toronto,2022/09/28,1:54:00 PM,5
1527,Driver_1527,Vancouver,2021/08/05,4:58:00 AM,5
1528,Driver_1528,San Francisco,2022/01/11,11:12:00 PM,5
1529,Driver_1529,San Francisco,2023/10/21,4:44:00 AM,4.3
1530,Driver_1530,Chicago,2022/10/20,7:21:00 AM,3.9
1531,Driver_1531,Montreal,2021/04/25,9:37:00 PM,4.6
1532,Driver_1532,Vancouver,2023/07/18,8:35:00 PM,3.6
1533,Driver_1533,Vancouver,2023/06/24,11:37:00 AM,4.7
1534,Driver_1534,Montreal,2023/04/11,2:39:00 AM,4.4
1535,Driver_1535,Calgary,2023/12/11,12:46:00 PM,4.3
1536,Driver_1536,Montreal,2023/04/25,12:33:00 PM,3.7
1537,Driver_1537,New York,2022/07/13,12:13:00 PM,4.8
1538,Driver_1538,Calgary,2023/07/12,11:12:00 AM,4.2
1539,Driver_1539,Toronto,2021/06/19,9:35:00 PM,3.9
1540,Driver_1540,Boston,2023/10/19,1:09:00 PM,3.1
1541,Driver_1541,Los Angeles,2021/09/16,9:32:00 AM,4.5
1542,Driver_1542,Ottawa,2021/03/10,7:30:00 PM,5
1543,Driver_1543,Ottawa,2023/09/30,12:30:00 AM,5
1544,Driver_1544,Montreal,2022/05/31,2:49:00 AM,4.3
1545,Driver_1545,Montreal,2021/06/14,1:53:00 PM,4.2
1546,Driver_1546,New York,2021/06/03,4:19:00 AM,4.7
1547,Driver_1547,San Francisco,2021/12/11,8:48:00 PM,4
1548,Driver_1548,Calgary,2023/03/17,10:10:00 PM,4.7
1549,Driver_1549,Calgary,2023/06/21,7:17:00 PM,4.9
1550,Driver_1550,Ottawa,2021/12/10,8:39:00 AM,5
1551,Driver_1551,Vancouver,2022/08/05,4:11:00 AM,4.4
1552,Driver_1552,Montreal,2022/12/21,8:14:00 AM,4.4
1553,Driver_1553,Ottawa,2023/12/09,1:22:00 PM,4.1
1554,Driver_1554,Calgary,2021/08/23,4:10:00 AM,4.1
1555,Driver_1555,Los Angeles,2021/02/08,3:45:00 AM,4.4
1556,Driver_1556,Vancouver,2021/06/12,9:52:00 AM,4.7
1557,Driver_1557,San Francisco,2022/10/09,4:41:00 AM,5
1558,Driver_1558,Toronto,2021/06/30,7:22:00 AM,4.1
1559,Driver_1559,Chicago,2022/06/26,2:38:00 AM,5
1560,Driver_1560,San Francisco,2022/06/17,10:27:00 PM,4.4
1561,Driver_1561,Vancouver,2021/11/18,8:34:00 AM,4.5
1562,Driver_1562,Calgary,2023/01/21,4:47:00 AM,4.1
1563,Driver_1563,Los Angeles,2023/01/10,4:37:00 PM,3.3
1564,Driver_1564,Toronto,2022/11/12,4:00:00 PM,4.9
1565,Driver_1565,Vancouver,2022/05/11,9:48:00 AM,4.9
1566,Driver_1566,Toronto,2022/04/12,10:39:00 AM,4.4
1567,Driver_1567,New York,2021/06/28,6:41:00 PM,4.5
1568,Driver_1568,New York,2022/06/17,10:52:00 PM,4.8
1569,Driver_1569,Toronto,2023/11/18,9:35:00 PM,3.7
1570,Driver_1570,Chicago,2022/01/14,9:44:00 PM,4.2
1571,Driver_1571,Calgary,2021/09/29,12:05:00 AM,4.9
1572,Driver_1572,Calgary,2021/09/06,6:17:00 PM,3.9
1573,Driver_1573,Los Angeles,2023/05/20,4:40:00 PM,4.6
1574,Driver_1574,Montreal,2022/12/19,6:37:00 PM,3.8
1575,Driver_1575,Boston,2022/09/22,5:15:00 AM,4.7
1576,Driver_1576,Chicago,2021/10/17,1:00:00 PM,4.5
1577,Driver_1577,Montreal,2022/09/07,12:22:00 PM,3.7
1578,Driver_1578,New York,2023/08/12,11:33:00 PM,5
1579,Driver_1579,Boston,2022/11/30,9:22:00 AM,4.1
1580,Driver_1580,Ottawa,2022/10/30,6:53:00 AM,4.1
1581,Driver_1581,Montreal,2021/01/07,9:54:00 PM,4.6
1582,Driver_1582,Boston,2021/11/16,4:12:00 PM,5
1583,Driver_1583,San Francisco,2023/12/30,6:03:00 AM,4
1584,Driver_1584,Toronto,2023/06/16,9:05:00 PM,4.5
1585,Driver_1585,Toronto,2023/04/15,12:40:00 AM,4.7
1586,Driver_1586,Chicago,2022/07/23,5:45:00 AM,4.8
1587,Driver_1587,Los Angeles,2021/11/03,3:27:00 AM,4.6
1588,Driver_1588,Vancouver,2021/06/27,12:32:00 AM,4.3
1589,Driver_1589,San Francisco,2023/11/08,9:33:00 PM,4.1
1590,Driver_1590,Vancouver,2023/03/31,6:38:00 PM,4.5
1591,Driver_1591,Los Angeles,2023/07/17,8:41:00 AM,4
1592,Driver_1592,Montreal,2023/08/08,3:13:00 PM,3
1593,Driver_1593,Montreal,2023/07/01,9:07:00 PM,4.7
1594,Driver_1594,Toronto,2022/06/25,11:34:00 AM,5
1595,Driver_1595,Los Angeles,2022/12/13,6:16:00 AM,3.3
1596,Driver_1596,Ottawa,2021/09/26,12:17:00 AM,4
1597,Driver_1597,San Francisco,2023/08/13,1:38:00 PM,4.8
1598,Driver_1598,Ottawa,2021/05/12,3:46:00 PM,5
1599,Driver_1599,Chicago,2022/05/02,12:24:00 PM,4.5
1600,Driver_1600,Toronto,2022/01/06,2:38:00 PM,4.1
1601,Driver_1601,San Francisco,2021/07/01,4:10:00 PM,4.4
1602,Driver_1602,Chicago,2022/08/03,9:51:00 PM,5
1603,Driver_1603,Chicago,2023/03/05,12:55:00 PM,4.2
1604,Driver_1604,Montreal,2022/10/12,5:05:00 PM,4.1
1605,Driver_1605,Ottawa,2021/08/03,4:03:00 AM,4.3
1606,Driver_1606,Ottawa,2022/08/20,1:44:00 AM,4
1607,Driver_1607,Montreal,2021/10/16,1:23:00 PM,4.6
1608,Driver_1608,Vancouver,2023/09/15,5:13:00 AM,5
1609,Driver_1609,Calgary,2023/12/14,5:03:00 AM,4.7
1610,Driver_1610,Chicago,2023/05/13,12:38:00 AM,4.4
1611,Driver_1611,Chicago,2023/01/31,3:10:00 PM,4.4
1612,Driver_1612,San Francisco,2021/08/06,10:38:00 PM,3.7
1613,Driver_1613,Chicago,2022/05/04,4:23:00 PM,4.9
1614,Driver_1614,Vancouver,2023/08/21,5:16:00 AM,4.5
1615,Driver_1615,New York,2022/07/12,5:57:00 PM,4.4
1616,Driver_1616,New York,2023/01/23,7:31:00 PM,5
1617,Driver_1617,Chicago,2021/10/31,2:55:00 AM,4.6
1618,Driver_1618,Montreal,2023/05/23,9:17:00 AM,4.1
1619,Driver_1619,Calgary,2023/10/12,12:12:00 PM,4.3
1620,Driver_1620,Vancouver,2022/09/28,1:38:00 PM,5
1621,Driver_1621,Vancouver,2022/10/08,3:49:00 PM,4.6
1622,Driver_1622,Vancouver,2023/01/30,4:02:00 AM,3.8
1623,Driver_1623,Chicago,2021/05/09,10:11:00 AM,5
1624,Driver_1624,Ottawa,2021/02/17,10:34:00 PM,4.2
1625,Driver_1625,Boston,2022/03/30,5:54:00 PM,5
1626,Driver_1626,New York,2022/03/03,11:15:00 PM,5
1627,Driver_1627,Boston,2023/04/16,3:30:00 AM,4.3
1628,Driver_1628,San Francisco,2021/09/19,7:17:00 AM,5
1629,Driver_1629,Vancouver,2023/05/29,4:58:00 PM,4.5
1630,Driver_1630,Vancouver,2023/05/04,11:16:00 PM,4.9
1631,Driver_1631,Calgary,2021/06/25,8:48:00 PM,4.7
1632,Driver_1632,Ottawa,2021/06/27,9:55:00 AM,4.1
1633,Driver_1633,San Francisco,2023/04/24,4:27:00 PM,4.2
1634,Driver_1634,Los Angeles,2023/04/23,12:50:00 AM,5
1635,Driver_1635,New York,2022/11/17,3:20:00 PM,4.3
1636,Driver_1636,Calgary,2021/12/06,11:50:00 AM,4.3
1637,Driver_1637,Montreal,2021/06/09,2:21:00 AM,4
1638,Driver_1638,Boston,2022/04/08,11:23:00 AM,4.7
1639,Driver_1639,New York,2022/11/30,3:14:00 PM,5
1640,Driver_1640,San Francisco,2022/06/26,11:53:00 AM,4
1641,Driver_1641,Toronto,2022/11/14,1:42:00 AM,4.5
1642,Driver_1642,Toronto,2022/01/04,1:59:00 AM,5
1643,Driver_1643,Boston,2023/07/03,7:23:00 AM,4.5
1644,Driver_1644,Los Angeles,2023/08/07,12:12:00 AM,4.7
1645,Driver_1645,Montreal,2021/09/15,8:14:00 PM,4
1646,Driver_1646,Ottawa,2021/08/05,7:03:00 AM,4.7
1647,Driver_1647,Boston,2021/11/18,11:23:00 AM,4.4
1648,Driver_1648,New York,2023/06/05,1:54:00 PM,5
1649,Driver_1649,Los Angeles,2023/04/07,8:51:00 PM,5
1650,Driver_1650,San Francisco,2023/07/17,4:28:00 AM,5
1651,Driver_1651,Calgary,2021/09/19,1:33:00 PM,4.8
1652,Driver_1652,Los Angeles,2023/12/30,5:01:00 PM,4.7
1653,Driver_1653,San Francisco,2022/03/26,11:07:00 AM,4.6
1654,Driver_1654,Ottawa,2022/02/20,7:16:00 AM,4.3
1655,Driver_1655,Calgary,2023/11/22,6:06:00 AM,4.7
1656,Driver_1656,Toronto,2021/07/30,3:07:00 PM,4.4
1657,Driver_1657,Montreal,2021/04/03,2:20:00 AM,4.6
1658,Driver_1658,San Francisco,2023/10/16,9:35:00 PM,5
1659,Driver_1659,Chicago,2023/12/26,3:04:00 PM,4
1660,Driver_1660,Chicago,2022/01/23,8:38:00 PM,5
1661,Driver_1661,Chicago,2022/05/16,8:38:00 AM,5
1662,Driver_1662,Boston,2023/11/17,11:51:00 AM,4.4
1663,Driver_1663,Montreal,2023/01/31,8:20:00 AM,3.4
1664,Driver_1664,Chicago,2023/06/16,11:59:00 PM,4.2
1665,Driver_1665,San Francisco,2023/09/03,6:33:00 AM,5
