payment_id,ride_id,amount,method,paid_date,time
36457,36457,65.82,voucher,2024/09/03,3:39:00 PM
36458,36458,19.48,card,2022/05/12,12:51:00 AM
36459,36459,35.66,voucher,2022/08/07,1:33:00 AM
36460,36460,39.83,cash,2024/02/01,8:54:00 AM
36461,36461,58.56,cash,2023/05/12,1:29:00 PM
36462,36462,51.62,card,2023/07/05,3:25:00 AM
36464,36464,37.58,cash,2022/10/31,10:16:00 AM
36465,36465,68.38,card,2024/08/13,1:43:00 PM
36466,36466,33.52,cash,2021/12/17,5:58:00 AM
36467,36467,36.54,card,2023/02/19,7:49:00 AM
36468,36468,7.19,paypal,2023/10/12,8:20:00 AM
36470,36470,53.07,paypal,2022/01/03,4:02:00 PM
36471,36471,30.47,card,2022/05/06,12:34:00 AM
36472,36472,58.72,paypal,2024/03/05,1:04:00 AM
36473,36473,63.58,voucher,2022/11/02,3:19:00 PM
36474,36474,26.6,paypal,2021/05/24,10:44:00 PM
36475,36475,67.56,voucher,2024/04/11,1:06:00 PM
36476,36476,67.36,voucher,2024/08/20,12:55:00 AM
36477,36477,67.17,card,2022/08/22,5:47:00 AM
36479,36479,27.35,card,2024/11/07,6:22:00 PM
36480,36480,72.08,voucher,2021/08/05,3:52:00 PM
36481,36481,62.01,voucher,2022/12/16,1:22:00 AM
36482,36482,33.27,voucher,2021/03/03,6:31:00 AM
36483,36483,37.72,cash,2021/04/16,11:20:00 AM
36485,36485,15.31,card,2022/05/20,12:16:00 AM
36486,36486,77.18,cash,2022/06/20,3:00:00 PM
36487,36487,36.99,voucher,2023/06/28,6:55:00 AM
36491,36491,53.82,voucher,2024/12/13,8:17:00 AM
36492,36492,56.93,paypal,2023/03/19,12:28:00 PM
36493,36493,67.67,paypal,2022/03/24,11:03:00 AM
36494,36494,9.3,card,2023/12/09,6:48:00 PM
36495,36495,30.28,paypal,2023/06/20,6:18:00 PM
36496,36496,73.01,card,2023/03/28,9:17:00 AM
36497,36497,34.69,cash,2022/03/02,6:41:00 PM
36498,36498,58.12,cash,2021/09/09,3:31:00 AM
36500,36500,72.55,voucher,2021/12/03,11:57:00 PM
36501,36501,35.16,cash,2024/05/20,8:18:00 AM
36503,36503,40.08,paypal,2021/02/27,2:18:00 AM
36506,36506,24.89,paypal,2023/06/26,9:03:00 AM
36507,36507,42.3,cash,2023/04/16,4:04:00 AM
36509,36509,42.74,voucher,2022/09/23,1:54:00 PM
36511,36511,38.89,voucher,2021/03/14,5:05:00 PM
36512,36512,7.08,paypal,2021/02/10,8:36:00 PM
36513,36513,70.36,paypal,2024/08/26,7:04:00 AM
36514,36514,53.35,cash,2022/12/07,2:14:00 PM
36515,36515,0.41,cash,2022/11/14,7:20:00 PM
36516,36516,72.97,voucher,2022/01/29,2:57:00 PM
36518,36518,35.36,voucher,2024/08/13,7:37:00 PM
36519,36519,19.65,cash,2021/07/16,2:15:00 PM
36520,36520,6.3,card,2024/04/13,9:42:00 AM
36521,36521,13.05,cash,2023/07/22,1:00:00 AM
36522,36522,43.82,paypal,2023/02/11,6:10:00 AM
36525,36525,7.54,cash,2022/08/30,4:27:00 AM
36526,36526,56.19,voucher,2022/07/31,12:06:00 AM
36527,36527,67.86,card,2022/04/11,5:37:00 PM
36528,36528,68.01,card,2024/05/15,4:13:00 PM
36530,36530,24.81,paypal,2023/11/28,6:15:00 AM
36531,36531,66.07,voucher,2024/12/14,7:47:00 AM
36532,36532,45.32,voucher,2021/08/24,6:27:00 PM
36533,36533,64.15,cash,2022/09/10,1:15:00 PM
36535,36535,31.11,card,2023/09/23,10:07:00 PM
36537,36537,11.86,voucher,2021/02/13,6:03:00 PM
36538,36538,13.48,paypal,2021/02/19,9:05:00 PM
36539,36539,60.41,card,2021/01/23,5:57:00 PM
36540,36540,77.44,paypal,2023/06/03,8:06:00 PM
36541,36541,17.44,voucher,2024/02/24,2:22:00 AM
36542,36542,36.49,voucher,2024/08/28,2:38:00 PM
36543,36543,32.19,paypal,2022/02/16,2:12:00 PM
36544,36544,63.23,voucher,2022/05/31,11:08:00 AM
36545,36545,30.26,cash,2021/07/09,9:04:00 PM
36546,36546,58.85,card,2022/12/28,8:42:00 AM
36547,36547,9.49,cash,2024/04/11,9:26:00 AM
36548,36548,32.96,voucher,2023/11/13,11:45:00 PM
36550,36550,28.3,cash,2021/08/28,5:34:00 PM
36551,36551,32.44,paypal,2024/04/30,9:17:00 AM
36554,36554,30.4,paypal,2022/07/22,1:34:00 AM
36556,36556,25.93,card,2021/12/09,10:27:00 PM
36560,36560,63.78,paypal,2021/03/04,1:26:00 PM
36562,36562,20.33,card,2021/09/02,9:33:00 PM
36563,36563,30.62,cash,2021/09/22,6:15:00 PM
36564,36564,41.13,card,2021/10/07,12:01:00 PM
36565,36565,69.73,card,2022/08/30,9:28:00 PM
36566,36566,28.5,paypal,2022/01/15,4:04:00 PM
36567,36567,20.09,cash,2023/09/01,6:54:00 PM
36568,36568,21.67,card,2022/08/22,9:54:00 PM
36569,36569,27.89,paypal,2022/05/04,2:13:00 AM
36571,36571,48.26,paypal,2022/02/21,3:33:00 AM
36573,36573,59.65,paypal,2022/06/23,2:55:00 PM
36574,36574,25.73,paypal,2024/05/26,8:42:00 AM
36575,36575,75.09,paypal,2022/03/01,9:22:00 PM
36576,36576,75.83,voucher,2024/06/01,12:27:00 AM
36577,36577,55.77,paypal,2021/04/07,5:14:00 PM
36578,36578,32.67,voucher,2024/07/29,1:12:00 AM
36579,36579,35.57,card,2022/10/22,4:59:00 PM
36580,36580,29.62,card,2024/07/06,2:25:00 PM
36581,36581,40.84,paypal,2023/07/16,3:28:00 AM
36582,36582,31.11,cash,2024/08/16,12:56:00 PM
36583,36583,49.75,paypal,2022/10/12,9:42:00 PM
36584,36584,0.66,cash,2021/11/08,12:26:00 PM
36587,36587,67.55,card,2021/08/10,1:12:00 AM
36588,36588,43.04,paypal,2023/12/06,1:19:00 PM
36589,36589,68.52,voucher,2023/02/24,3:08:00 AM
36590,36590,65.87,voucher,2021/02/26,5:26:00 AM
36591,36591,7.35,paypal,2023/04/18,1:11:00 PM
36593,36593,48.37,cash,2022/09/23,2:59:00 AM
36594,36594,48.04,paypal,2024/04/21,5:16:00 PM
36597,36597,0.79,voucher,2021/01/24,7:27:00 AM
36598,36598,56.37,card,2023/07/09,9:55:00 AM
36599,36599,5.16,card,2022/09/18,3:03:00 PM
36601,36601,18.73,voucher,2022/12/12,9:08:00 PM
36602,36602,68.19,paypal,2023/08/04,12:23:00 AM
36603,36603,69.13,cash,2022/07/01,9:42:00 PM
36604,36604,54.54,card,2024/03/17,9:51:00 PM
36605,36605,46.4,card,2021/06/21,7:50:00 AM
36606,36606,69.18,paypal,2024/12/08,4:17:00 AM
36609,36609,25.79,cash,2023/06/17,2:37:00 PM
36610,36610,9.98,voucher,2023/11/19,5:35:00 PM
36612,36612,67.49,card,2021/08/23,1:07:00 PM
36613,36613,33.89,card,2021/06/06,6:20:00 AM
36614,36614,31.55,card,2024/03/22,5:31:00 AM
36615,36615,4.54,card,2024/12/05,5:20:00 PM
36616,36616,62.58,voucher,2021/04/16,11:02:00 AM
36618,36618,27.89,paypal,2021/05/29,4:24:00 PM
36619,36619,47.01,cash,2022/11/04,11:07:00 PM
36620,36620,13.59,card,2022/10/15,5:44:00 AM
36621,36621,75.81,voucher,2024/02/07,7:06:00 PM
36622,36622,28,paypal,2023/10/11,11:03:00 AM
36623,36623,42.16,paypal,2023/01/11,10:42:00 AM
36624,36624,63.2,paypal,2024/02/01,4:45:00 AM
36625,36625,77.33,cash,2022/05/05,2:31:00 PM
36627,36627,12.81,voucher,2023/02/19,11:29:00 PM
36628,36628,11.68,cash,2024/11/26,6:01:00 AM
36629,36629,71.38,cash,2021/06/16,9:10:00 PM
36630,36630,26.94,cash,2024/05/12,12:26:00 PM
36631,36631,75.06,paypal,2021/03/25,2:41:00 PM
36632,36632,28.2,voucher,2021/07/24,2:43:00 PM
36634,36634,47.3,voucher,2021/07/06,9:06:00 PM
36636,36636,27.45,voucher,2022/04/28,9:40:00 AM
36637,36637,22.31,voucher,2021/03/28,2:17:00 PM
36638,36638,51.82,paypal,2021/11/19,5:00:00 PM
36639,36639,36.78,cash,2022/11/01,2:13:00 PM
36640,36640,1.35,voucher,2022/11/16,4:44:00 PM
36641,36641,63.37,card,2024/04/03,5:47:00 PM
36644,36644,15.43,paypal,2024/03/22,9:17:00 AM
36645,36645,38.19,cash,2023/11/07,9:15:00 AM
36646,36646,43.54,paypal,2021/04/09,6:53:00 PM
36648,36648,62.46,paypal,2021/03/02,4:01:00 PM
36650,36650,62.11,cash,2023/06/20,8:59:00 PM
36651,36651,14.64,cash,2023/09/02,2:38:00 PM
36653,36653,36.45,voucher,2024/04/01,8:39:00 AM
36654,36654,9.82,card,2022/12/23,6:51:00 AM
36656,36656,63.2,paypal,2024/10/01,8:14:00 PM
36658,36658,23.14,paypal,2022/05/10,5:53:00 AM
36659,36659,26.16,paypal,2021/07/07,4:25:00 AM
36660,36660,31.35,card,2022/03/15,11:20:00 PM
36661,36661,32.3,cash,2023/03/13,7:07:00 PM
36663,36663,35.65,card,2023/02/27,4:44:00 AM
36664,36664,41.18,paypal,2024/10/05,10:50:00 PM
36667,36667,21.26,card,2021/05/14,6:15:00 PM
36668,36668,73.1,paypal,2023/03/03,4:52:00 PM
36670,36670,7.66,card,2021/11/09,5:34:00 AM
36671,36671,10.02,paypal,2025/01/01,12:29:00 AM
36672,36672,42.18,cash,2023/02/24,6:23:00 AM
36673,36673,51.84,voucher,2024/07/02,9:55:00 PM
36674,36674,29.78,cash,2023/07/16,12:37:00 AM
36675,36675,71.37,cash,2023/07/20,7:56:00 PM
36676,36676,51.3,voucher,2024/12/13,2:45:00 PM
36677,36677,76.35,voucher,2024/04/29,8:23:00 AM
36678,36678,65.09,cash,2022/11/17,1:00:00 PM
36680,36680,7.61,cash,2023/03/03,11:22:00 PM
36682,36682,37.73,cash,2024/02/03,5:29:00 AM
36683,36683,20.43,voucher,2024/02/27,7:38:00 AM
36684,36684,59.66,card,2021/11/18,12:46:00 PM
36685,36685,37.29,card,2024/07/23,10:09:00 AM
36686,36686,8.69,cash,2023/06/01,4:40:00 PM
36687,36687,67.05,paypal,2023/07/12,6:06:00 AM
36688,36688,29.58,paypal,2021/09/04,8:00:00 PM
36689,36689,42.21,paypal,2022/10/09,6:52:00 AM
36690,36690,56.72,paypal,2021/01/17,11:35:00 PM
36691,36691,26.94,voucher,2023/08/07,3:31:00 PM
36693,36693,34.66,card,2023/02/04,10:35:00 PM
36694,36694,7.84,voucher,2021/10/14,9:23:00 PM
36696,36696,28.41,paypal,2021/11/03,5:23:00 AM
36697,36697,17.46,card,2024/08/14,10:43:00 AM
36698,36698,43.32,voucher,2021/01/06,8:24:00 AM
36699,36699,79.62,card,2023/08/23,2:12:00 PM
36701,36701,18.92,paypal,2024/10/10,8:47:00 AM
36702,36702,73.76,voucher,2023/02/18,6:38:00 AM
36706,36706,19.34,voucher,2022/02/22,8:54:00 PM
36707,36707,15.56,card,2023/06/09,1:30:00 PM
36709,36709,11.1,voucher,2021/08/24,2:13:00 AM
36710,36710,63.93,voucher,2021/05/02,3:38:00 AM
36711,36711,50.81,voucher,2023/03/29,8:44:00 PM
36712,36712,69.14,voucher,2022/11/19,8:31:00 PM
36713,36713,4.67,cash,2024/01/08,6:41:00 PM
36714,36714,45.83,cash,2022/08/02,12:33:00 PM
36715,36715,63.34,cash,2021/07/24,1:30:00 AM
36716,36716,71.25,card,2023/09/13,3:37:00 AM
36717,36717,6.19,cash,2023/07/31,12:23:00 AM
36718,36718,46.86,paypal,2021/07/06,4:52:00 PM
36719,36719,12.02,card,2024/01/12,2:10:00 PM
36721,36721,39.52,paypal,2024/12/19,6:38:00 AM
36722,36722,20.17,card,2024/03/05,6:36:00 AM
36723,36723,38.95,voucher,2024/07/07,1:56:00 AM
36724,36724,58.23,cash,2021/10/20,5:51:00 PM
36725,36725,20.77,voucher,2021/09/14,10:53:00 AM
36726,36726,52.45,paypal,2024/08/08,2:48:00 PM
36727,36727,12.48,cash,2021/03/17,7:06:00 PM
36728,36728,31.79,paypal,2023/03/12,9:09:00 PM
36729,36729,3.63,card,2024/05/01,1:47:00 PM
36730,36730,27.63,cash,2021/08/03,8:19:00 PM
36731,36731,13.55,paypal,2024/08/15,6:06:00 AM
36732,36732,59.87,voucher,2024/06/02,4:13:00 PM
36733,36733,49.23,voucher,2021/06/06,10:37:00 AM
36734,36734,50.09,paypal,2021/04/25,12:49:00 PM
36735,36735,57.59,cash,2023/11/08,10:21:00 AM
36737,36737,43.59,voucher,2023/04/03,9:07:00 PM
36738,36738,42.56,card,2022/09/27,11:57:00 PM
36739,36739,18.93,paypal,2022/08/27,11:59:00 AM
36740,36740,27.32,voucher,2022/07/13,12:19:00 AM
36741,36741,27.56,paypal,2022/10/29,8:12:00 PM
36742,36742,55.22,card,2021/05/14,2:36:00 AM
36744,36744,13.22,cash,2024/05/01,6:03:00 PM
36747,36747,17.05,cash,2023/06/16,9:45:00 AM
36748,36748,44.48,card,2023/01/07,1:00:00 PM
36749,36749,62.14,paypal,2022/06/28,3:45:00 AM
36751,36751,22.85,card,2024/11/17,12:03:00 PM
36752,36752,19.83,voucher,2021/06/25,11:16:00 PM
36753,36753,11.44,voucher,2021/01/12,9:38:00 AM
36755,36755,26.79,card,2023/04/07,7:21:00 PM
36756,36756,74.89,voucher,2024/03/23,3:57:00 AM
36757,36757,36.2,cash,2022/08/27,6:52:00 AM
36758,36758,80.29,cash,2024/09/22,8:02:00 AM
36760,36760,76.81,voucher,2024/05/14,8:43:00 PM
36761,36761,77.25,voucher,2021/06/02,11:41:00 PM
36762,36762,70.4,voucher,2023/01/16,8:42:00 AM
36763,36763,65,voucher,2022/11/06,6:33:00 PM
36764,36764,23.01,paypal,2024/06/12,3:32:00 AM
36766,36766,13.29,paypal,2022/06/12,7:47:00 AM
36767,36767,29.99,voucher,2022/06/14,8:04:00 AM
36770,36770,36.95,voucher,2021/10/15,2:59:00 PM
36771,36771,14.12,voucher,2024/02/18,2:13:00 PM
36772,36772,13.91,paypal,2022/11/02,10:29:00 PM
36773,36773,32.09,card,2024/08/11,3:36:00 AM
36774,36774,20.79,card,2023/08/22,3:56:00 AM
36776,36776,14.21,voucher,2021/05/11,2:27:00 AM
36777,36777,39.26,cash,2022/03/23,3:32:00 AM
36778,36778,17.02,paypal,2024/12/02,3:37:00 AM
36779,36779,39.54,card,2024/08/25,12:39:00 AM
36780,36780,64.67,paypal,2022/05/16,3:35:00 PM
36781,36781,30.18,voucher,2021/11/21,12:12:00 AM
36783,36783,30.59,voucher,2022/06/29,5:02:00 PM
36784,36784,50.77,card,2023/12/27,2:19:00 AM
36785,36785,55.76,voucher,2024/11/13,12:23:00 PM
36786,36786,11.79,card,2022/04/11,12:47:00 PM
36788,36788,54.42,card,2021/08/06,12:55:00 AM
36789,36789,78.09,cash,2022/03/20,2:34:00 PM
36790,36790,50.65,paypal,2023/09/28,12:45:00 PM
36791,36791,44.88,paypal,2021/09/27,8:36:00 AM
36792,36792,14.13,voucher,2024/07/18,12:18:00 PM
36795,36795,27.59,cash,2021/07/05,9:58:00 PM
36796,36796,69.68,cash,2021/06/26,11:32:00 AM
36797,36797,71.39,voucher,2023/03/20,6:51:00 PM
36798,36798,51.99,voucher,2024/01/15,3:01:00 AM
36799,36799,52.61,paypal,2024/08/06,3:04:00 AM
36801,36801,38.54,voucher,2021/05/23,6:49:00 PM
36802,36802,41.5,card,2023/06/24,8:43:00 AM
36803,36803,21.49,paypal,2023/04/08,8:58:00 PM
36805,36805,72.91,paypal,2023/05/17,8:07:00 AM
36806,36806,23.17,voucher,2022/08/06,7:24:00 PM
36808,36808,11.68,card,2021/06/09,2:23:00 PM
36809,36809,31.42,cash,2022/05/30,9:26:00 AM
36810,36810,33.53,card,2021/08/12,4:19:00 PM
36811,36811,82.15,paypal,2023/04/03,1:43:00 AM
36812,36812,34.79,cash,2024/11/18,6:18:00 PM
36813,36813,61.34,card,2022/07/02,12:20:00 PM
36815,36815,32.15,card,2023/12/24,7:12:00 AM
36816,36816,13.93,cash,2024/11/08,5:19:00 PM
36818,36818,78.4,cash,2022/02/09,12:00:00 AM
36821,36821,29.31,cash,2023/12/08,12:51:00 PM
36823,36823,34.07,card,2023/02/17,10:31:00 PM
36824,36824,47.71,paypal,2024/02/01,4:44:00 PM
36825,36825,23.46,voucher,2023/04/25,3:13:00 PM
36826,36826,28.7,paypal,2021/04/04,4:46:00 PM
36827,36827,44.46,paypal,2023/10/13,9:28:00 AM
36829,36829,19.27,voucher,2022/07/16,10:56:00 AM
36830,36830,62.56,paypal,2024/02/01,1:57:00 PM
36831,36831,67.62,card,2021/07/16,3:38:00 PM
36832,36832,56.98,card,2024/02/10,12:51:00 AM
36833,36833,16.01,paypal,2022/09/20,2:57:00 AM
36834,36834,69.36,card,2021/02/15,3:19:00 PM
36835,36835,24.36,card,2021/04/30,2:17:00 AM
36836,36836,30.79,cash,2022/01/10,2:35:00 PM
36837,36837,28,card,2022/08/17,3:40:00 PM
36838,36838,41.55,paypal,2024/04/19,7:32:00 AM
36839,36839,78.32,voucher,2022/12/02,11:51:00 AM
36840,36840,8.79,cash,2021/02/23,10:58:00 PM
36841,36841,20.32,card,2023/08/04,11:41:00 AM
36842,36842,74.07,paypal,2021/04/08,7:01:00 PM
36843,36843,20.96,card,2024/07/31,9:38:00 PM
36845,36845,47.97,paypal,2023/01/23,11:10:00 PM
36846,36846,13.01,voucher,2022/10/25,7:11:00 PM
36848,36848,30.04,card,2024/09/28,8:33:00 AM
36850,36850,63.59,cash,2021/01/21,9:01:00 PM
36853,36853,19.24,paypal,2023/02/03,5:32:00 PM
36854,36854,21.74,voucher,2023/08/25,9:39:00 AM
36855,36855,31.1,voucher,2021/09/12,5:41:00 PM
36859,36859,57.83,cash,2024/05/22,6:32:00 PM
36860,36860,68.36,voucher,2024/12/24,1:42:00 AM
36862,36862,5.59,cash,2022/03/28,8:55:00 PM
36864,36864,56.03,paypal,2022/07/07,10:07:00 AM
36865,36865,27.24,card,2022/12/30,3:51:00 PM
36866,36866,35.98,cash,2024/05/15,11:46:00 AM
36867,36867,59.17,voucher,2024/06/03,11:47:00 PM
36868,36868,57.91,card,2022/08/22,5:18:00 AM
36871,36871,67.05,voucher,2023/12/26,5:06:00 PM
36872,36872,28.87,voucher,2021/04/17,9:54:00 PM
36873,36873,37.35,card,2022/07/01,10:53:00 PM
36874,36874,76.02,paypal,2024/07/22,2:19:00 PM
36875,36875,37.56,paypal,2023/05/22,1:48:00 AM
36876,36876,20.09,voucher,2023/06/12,11:40:00 PM
36877,36877,44.59,cash,2023/01/31,5:19:00 AM
36878,36878,29.2,voucher,2023/12/16,5:54:00 AM
36879,36879,53.45,paypal,2022/05/19,7:35:00 AM
36880,36880,10.29,card,2022/02/14,2:46:00 AM
36881,36881,62.05,paypal,2024/05/10,4:10:00 PM
36882,36882,51.72,voucher,2021/08/25,6:07:00 PM
36883,36883,78.19,card,2023/05/27,4:31:00 AM
36884,36884,70.53,card,2023/01/06,2:51:00 AM
36886,36886,43.4,voucher,2021/07/09,8:28:00 AM
36887,36887,44.18,voucher,2024/04/19,11:50:00 PM
36888,36888,8.05,card,2023/07/06,9:18:00 AM
36889,36889,16.55,card,2024/03/22,12:15:00 AM
36890,36890,17.73,card,2024/09/17,4:31:00 AM
36894,36894,66.5,paypal,2024/11/08,9:26:00 PM
36895,36895,20.35,paypal,2022/01/08,10:40:00 PM
36896,36896,65.62,cash,2022/11/08,2:10:00 AM
36897,36897,2.42,paypal,2024/04/09,2:45:00 AM
36900,36900,61.77,paypal,2024/07/27,7:39:00 AM
36901,36901,46.02,voucher,2022/01/07,7:56:00 AM
36902,36902,46.68,voucher,2022/07/24,6:34:00 AM
36903,36903,40.33,card,2022/03/25,5:17:00 PM
36904,36904,18.03,voucher,2024/10/18,11:11:00 PM
36905,36905,39.21,paypal,2023/06/24,1:52:00 PM
36906,36906,56.23,paypal,2023/01/15,8:10:00 AM
36907,36907,22.23,card,2021/04/19,1:34:00 PM
36908,36908,14.89,paypal,2022/06/10,2:14:00 PM
36909,36909,19.49,paypal,2021/04/17,2:25:00 PM
36912,36912,24.73,card,2023/12/11,4:38:00 AM
36913,36913,34.15,paypal,2022/03/17,1:41:00 AM
36915,36915,2.05,paypal,2024/09/10,4:33:00 PM
36916,36916,49.04,cash,2022/03/07,4:57:00 PM
36917,36917,43.38,card,2023/12/26,8:14:00 AM
36918,36918,9.73,cash,2023/10/06,5:34:00 AM
36919,36919,39.31,voucher,2023/08/22,5:49:00 AM
36920,36920,2.3,paypal,2024/03/29,7:59:00 PM
36921,36921,7.35,voucher,2024/11/07,2:33:00 AM
36922,36922,51.49,card,2021/01/01,10:44:00 PM
36923,36923,50.4,card,2022/03/18,7:48:00 PM
36925,36925,13.62,paypal,2021/07/24,12:33:00 PM
36926,36926,67.75,card,2023/08/06,12:47:00 PM
36927,36927,31.38,cash,2023/08/01,12:57:00 AM
36930,36930,37.02,cash,2023/09/18,4:21:00 PM
36931,36931,70.18,card,2021/12/21,11:45:00 AM
36932,36932,16.86,paypal,2022/11/25,2:56:00 AM
36934,36934,58.62,voucher,2022/07/28,1:33:00 PM
36935,36935,24.67,cash,2022/03/07,10:07:00 AM
36938,36938,60.3,card,2021/11/05,6:25:00 PM
36939,36939,55.72,paypal,2024/02/19,2:29:00 AM
36940,36940,69.43,paypal,2023/11/19,6:32:00 AM
36941,36941,29.63,cash,2023/05/08,12:52:00 AM
36942,36942,41.78,card,2022/12/17,5:57:00 AM
36943,36943,53.77,card,2024/03/10,10:54:00 PM
36944,36944,12.43,voucher,2024/07/09,5:32:00 PM
36945,36945,15.28,paypal,2021/12/19,5:44:00 AM
36947,36947,76.11,card,2022/05/15,10:53:00 AM
36948,36948,52.91,paypal,2024/03/26,5:46:00 PM
36949,36949,20.29,paypal,2023/07/10,4:59:00 PM
36950,36950,50.65,card,2022/02/15,1:42:00 AM
36951,36951,17.59,cash,2024/11/03,10:08:00 PM
36952,36952,20.19,cash,2023/03/17,8:11:00 AM
36953,36953,32.73,card,2022/11/22,4:53:00 PM
36954,36954,35.26,card,2022/06/07,11:41:00 AM
36955,36955,2.78,paypal,2022/02/12,11:22:00 AM
36956,36956,61.49,cash,2024/03/19,2:14:00 PM
36957,36957,56.63,voucher,2021/10/28,7:10:00 PM
36959,36959,34.5,paypal,2023/03/15,4:37:00 AM
36961,36961,41.36,cash,2021/01/02,7:51:00 PM
36962,36962,41.11,paypal,2024/10/18,2:07:00 PM
36963,36963,60.31,voucher,2022/11/13,4:21:00 PM
36965,36965,14.31,paypal,2022/09/15,6:02:00 PM
36966,36966,65.68,paypal,2022/09/28,4:42:00 AM
36967,36967,22.26,voucher,2023/01/30,11:45:00 AM
36968,36968,10.82,voucher,2023/08/08,6:28:00 PM
36969,36969,74.66,voucher,2023/04/25,3:26:00 AM
36970,36970,27.89,card,2022/08/19,4:07:00 PM
36971,36971,71.76,voucher,2024/08/12,12:11:00 AM
36972,36972,64.92,paypal,2021/01/13,11:48:00 AM
36974,36974,10.44,card,2022/04/24,8:03:00 PM
36975,36975,59.8,voucher,2022/05/12,6:36:00 AM
36976,36976,81.81,voucher,2024/08/12,6:42:00 AM
36978,36978,62.09,card,2023/03/17,10:38:00 AM
36979,36979,79.23,paypal,2023/05/16,4:48:00 PM
36980,36980,41.6,paypal,2024/09/03,9:19:00 PM
36981,36981,41.71,card,2023/07/23,3:19:00 PM
36982,36982,8.99,voucher,2023/12/20,8:30:00 PM
36984,36984,70.18,paypal,2021/07/16,3:56:00 AM
36985,36985,17.07,paypal,2021/03/18,3:39:00 PM
36987,36987,3.25,cash,2022/08/18,7:42:00 AM
36988,36988,8.42,paypal,2021/03/29,3:54:00 PM
36989,36989,72.68,voucher,2023/02/25,6:38:00 AM
36991,36991,26.7,cash,2021/09/15,2:06:00 AM
36992,36992,40.27,paypal,2022/01/03,9:21:00 PM
36993,36993,51.12,paypal,2023/05/23,11:24:00 PM
36994,36994,41.53,paypal,2021/06/10,6:44:00 PM
36995,36995,8.44,paypal,2021/10/16,3:37:00 AM
36998,36998,34.54,voucher,2024/08/16,9:50:00 AM
36999,36999,44.23,paypal,2023/06/11,10:25:00 AM
37000,37000,72.56,voucher,2022/03/28,3:11:00 AM
37002,37002,40.09,voucher,2023/05/22,10:01:00 AM
37004,37004,64.4,voucher,2023/07/04,1:56:00 PM
37007,37007,63.08,card,2022/03/06,3:42:00 AM
37009,37009,9.17,card,2022/09/27,7:03:00 PM
37010,37010,49.89,voucher,2022/05/25,11:21:00 PM
37012,37012,25.55,card,2022/05/17,2:16:00 AM
37013,37013,49.42,voucher,2022/01/09,7:25:00 AM
37014,37014,69.25,cash,2023/03/12,11:58:00 PM
37015,37015,43.01,cash,2022/12/03,9:08:00 AM
37016,37016,49.45,voucher,2023/10/04,12:59:00 PM
37017,37017,60.9,paypal,2024/12/06,6:13:00 PM
37019,37019,79.07,card,2022/10/27,12:12:00 PM
37021,37021,77.09,paypal,2024/11/27,8:56:00 PM
37022,37022,80.27,card,2022/10/25,1:56:00 PM
37024,37024,45.18,paypal,2022/01/05,7:11:00 AM
37025,37025,20.62,voucher,2023/08/23,8:53:00 PM
37026,37026,35.75,voucher,2024/06/14,1:20:00 PM
37027,37027,66.62,card,2021/08/11,11:37:00 AM
37030,37030,57.42,voucher,2022/06/10,1:28:00 AM
37031,37031,25.65,paypal,2022/03/11,9:21:00 AM
37033,37033,43.35,cash,2022/03/14,10:55:00 PM
37034,37034,39.87,cash,2021/07/07,2:48:00 AM
37035,37035,40.81,cash,2022/09/29,12:46:00 AM
37037,37037,34.28,card,2021/11/22,3:00:00 AM
37038,37038,35.27,paypal,2023/01/17,11:34:00 PM
37039,37039,47.7,voucher,2024/06/13,11:18:00 PM
37040,37040,33.81,card,2021/12/29,8:30:00 PM
37041,37041,12.01,paypal,2022/08/08,8:35:00 PM
37042,37042,47.74,voucher,2024/12/23,10:49:00 AM
37043,37043,54.94,paypal,2022/02/03,1:17:00 AM
37044,37044,69.75,paypal,2023/02/26,10:33:00 AM
37045,37045,4.61,cash,2021/02/05,7:23:00 AM
37046,37046,46.45,card,2024/06/06,2:58:00 AM
37047,37047,65.39,paypal,2021/09/21,9:14:00 PM
37048,37048,18.51,voucher,2021/04/21,11:39:00 AM
37049,37049,41.94,paypal,2024/01/20,3:19:00 PM
37050,37050,42.05,voucher,2024/01/09,4:31:00 PM
37051,37051,8.98,card,2023/03/21,3:43:00 AM
37052,37052,39.97,paypal,2021/03/28,3:13:00 AM
37053,37053,21.69,cash,2024/01/08,6:22:00 AM
37054,37054,73.81,card,2021/04/15,1:47:00 AM
37055,37055,43.48,voucher,2023/07/03,9:08:00 AM
37057,37057,30.01,cash,2023/09/27,6:17:00 AM
37058,37058,30.1,paypal,2024/04/01,12:55:00 AM
37059,37059,32.77,cash,2023/02/13,10:34:00 PM
37060,37060,31.09,voucher,2024/06/11,11:08:00 PM
37061,37061,44.6,card,2023/11/21,3:38:00 AM
37062,37062,42.83,card,2023/08/24,12:32:00 AM
37064,37064,70.94,cash,2023/05/20,3:30:00 AM
37065,37065,52.94,card,2023/02/17,5:36:00 PM
37066,37066,47.63,card,2023/10/28,11:57:00 AM
37067,37067,23.15,voucher,2021/04/15,2:01:00 PM
37068,37068,75.62,card,2023/07/20,5:38:00 PM
37069,37069,10.88,paypal,2022/07/23,10:19:00 AM
37072,37072,9.36,cash,2024/08/27,6:05:00 AM
37073,37073,64.82,cash,2023/04/07,8:00:00 PM
37075,37075,21.47,paypal,2022/09/11,3:08:00 AM
37076,37076,55.79,paypal,2021/04/26,1:07:00 PM
